0
(5.230915983233464, 9.754383463116634)
(0.0716832352356378, 0.8037043604669813)
(6.997833892873276, 9.12926401440078)
(7.312464372128096, 3.945637218921938)
(0.0366844299405078, 1.0891268655874664)
(6.6683718555941995, 2.8889760200950954)
(7.836753735379931, 2.420380983651229)
(1.4711025110919773, 3.410406368250658)
(4.2907918935395895, 9.525015433797861)
(8.488503925408029, 7.534229737392155)
(4.706878632072016, 9.249416990717464)
(8.646544024301706, 3.3460531430450158)
(2.708804663740041, 6.782218301714115)
(6.060927794660063, 5.415474851239321)
(0.780264137354354, 6.768957057192411)
(5.72642969996227, 2.232490727456584)
(1.1123235697546563, 7.721769020999012)
(3.4163758497471486, 6.596127478831506)
(6.630138428989851, 7.483887352286265)
(7.412021581766954, 3.312472620216873)
(6.779116302087733, 0.016498533240176805)
(8.571696775295049, 5.639788428195127)
(1.1123399861359995, 9.787707550731897)
(9.809426376044454, 4.3041053955132575)
(2.5115057191750956, 4.787424557886291)
(5.075235767708131, 0.7180726073147992)
(3.021308212813807, 7.013471027265745)
(6.636406549697787, 0.15833577679128297)
(0.6928279137635496, 9.906210673883045)
(9.989585088473236, 3.0818263657727196)
(4.3843862655529575, 5.201274464355372)
(4.11825236446719, 4.992190678070616)
(4.878044782252918, 0.5401926748350272)
(7.125093526508508, 1.1487589077023541)
(1.2517919799479515, 0.30207399551609004)
(4.339095736732135, 1.4008839518944427)
(4.368506689714522, 2.844956133006813)
(5.171998937150553, 7.2348528010923925)
(4.973630951446786, 7.220832311542988)
(6.322377510696562, 0.2792376428173071)
(8.813225907810615, 1.4652664230359558)
(8.81397973866779, 1.7787550139986164)
**************************************************************
3
(4.082706555402402, 2.2380817834088473)
(1.6711715062056598, 4.255618269714782)
(1.8715107286551858, 0.9377150492326081)
(5.46365483278543, 9.082165541579833)
(7.12641491574373, 9.72523813449584)
(8.177059698810664, 3.7233884649032545)
(6.7607171083267055, 5.252452524240456)
(9.66852783915128, 5.371334738709416)
(4.47913686822659, 6.8922488765499335)
(7.340344735007712, 9.410369112538506)
(4.141829098691499, 0.3547366352697967)
(2.6798907048162124, 8.56195266114656)
(1.305383506877591, 7.265337330911963)
(4.486607145249795, 2.4667689675057103)
(8.338997794161964, 6.680790533648954)
(0.47708499308976915, 5.641351233086278)
(9.063322029874666, 8.198866668729224)
(1.3006618925840163, 1.4089472839988204)
(8.658555874394537, 6.171933301510211)
(9.288253992035054, 4.544616493228897)
(1.6097886852131893, 9.996343442123967)
(4.57825842719407, 5.383010963402411)
(1.8201982714230458, 4.908364230706416)
(8.926118116865588, 4.027790041510451)
(0.21954451503504613, 0.28727088932182454)
(4.254424639886589, 9.583179165775295)
(8.997639663947513, 6.187733489971663)
(1.2036240168124102, 7.356264294791465)
(9.542880443413953, 4.860155944581999)
(5.25981076962611, 1.2396093365297345)
(7.004165260648687, 8.519729012556992)
(5.69225403089078, 5.317371414866803)
(0.8452274871330534, 0.6940804184139715)
(3.8668189407988107, 5.781524960067186)
(8.612388487527125, 4.492814738191422)
(6.9907428616595135, 1.7028213752452492)
(7.173247231929714, 2.564775897113629)
(8.19948612438166, 1.2581695646250424)
(7.202611074386882, 9.673907956671979)
(5.549699374562289, 3.357735755465654)
(4.6729473711841525, 6.893150087964357)
(5.55065463942404, 9.178475704224828)
(8.927344545388383, 5.1877563716461665)
(1.1791431922894025, 9.65332988985976)
(4.590594822141274, 2.656154040757346)
(4.750870361183612, 8.504090735413426)
(9.70015601848402, 3.129843412162021)
(3.9305318057292915, 0.24645845718051396)
(9.052896646633606, 9.477707312386395)
(4.3151831968635035, 2.3504920184819977)
**************************************************************
4
(8.158128223129754, 1.0492919432819914)
(5.792244994153308, 1.364080246728101)
(1.8689433975819103, 3.993486689038035)
(6.617462103098624, 5.4467574394426705)
(2.000310307980233, 7.1860056327342186)
(2.926186385642664, 7.329618731823764)
(2.751629723504534, 6.368083207373358)
(5.757385375165689, 8.604221515909876)
(9.720458495701063, 3.508341597564919)
(8.906584778907815, 9.66721369449569)
(5.770372801565424, 7.527139100612176)
(9.744779016433466, 7.780908292893671)
(3.024827480642507, 5.736371893642085)
(5.88261708915544, 8.217850562556151)
(4.674880680479852, 1.2128343674129871)
(3.4684580526520903, 9.595331982958008)
(9.632267246715093, 6.487233486631398)
(8.43967793408364, 2.4594009731956445)
(3.7004874891155737, 4.359169830854435)
(1.2801000136411211, 8.07007895458839)
(5.602049117071348, 6.039623079464969)
(9.382396050536956, 5.875926122961344)
(4.716179829683771, 1.8836545448903697)
(7.363879004532469, 3.798129948399993)
(3.985584512136928, 9.608337634651708)
(9.610104408928159, 3.9847691829621357)
(3.705719705150634, 0.6271240564372693)
(2.0167267953383483, 7.536604418926474)
(4.770176570367466, 1.2364647805970552)
(0.6687774052293216, 6.629864159202361)
(7.500211976316975, 7.756536890483694)
(3.1540250681568383, 9.692108818041225)
(9.150468367091957, 8.252652571045607)
(6.624665434664174, 2.326118351162081)
(2.108489718556632, 7.354407202051963)
(6.753820839385738, 8.59853431318708)
(3.0766514063810813, 1.6436175979124612)
(1.6857032377507086, 4.151282003858954)
(5.558684514038794, 5.256162804698041)
(9.333467930716417, 0.0010869313603811825)
(2.82693501953458, 5.266948872785571)
(7.887306040833453, 7.745365297080653)
(0.3361840386884629, 2.6193334929686007)
(0.6142607426806035, 2.1481800825268604)
(3.8953618490394715, 6.07366554362442)
(5.0026230830934555, 5.446446121779882)
(1.5500834501518868, 4.370002597983653)
(3.713960984228668, 5.487876137696768)
(1.858906853547797, 5.993194971649256)
(9.10064492228225, 7.023040642039375)
**************************************************************
